protein1 protein2 combined_score
99287.STM0320 99287.STM0225 539
99287.STM0225 99287.STM0831 210
99287.STM0831 99287.STM0225 210
99287.STM0225 99287.STM0833 953
99287.STM0833 99287.STM0225 953
99287.STM0225 99287.STM0999 539
99287.STM0999 99287.STM0225 539
99287.STM0225 99287.STM1070 978
99287.STM1070 99287.STM0225 978
99287.STM0225 99287.STM1473 539
99287.STM1473 99287.STM0225 539
99287.STM0225 99287.STM1530 539
99287.STM1530 99287.STM0225 539
99287.STM0225 99287.STM1572 539
99287.STM1572 99287.STM0225 539
99287.STM0225 99287.STM1720 198
99287.STM1720 99287.STM0225 198
99287.STM0225 99287.STM1847 193
99287.STM1847 99287.STM0225 193
99287.STM0225 99287.STM1995 539
99287.STM1995 99287.STM0225 539
99287.STM0225 99287.STM2267 539
99287.STM2267 99287.STM0225 539
99287.STM0225 99287.STM2522 189
99287.STM2522 99287.STM0225 189
99287.STM0225 99287.STM2525 191
99287.STM2525 99287.STM0225 191
99287.STM0225 99287.STM2663 684
99287.STM2663 99287.STM0225 684
99287.STM0225 99287.STM2688 210
99287.STM2688 99287.STM0225 210
99287.STM0225 99287.STM2956 175
99287.STM2956 99287.STM0225 175
99287.STM0225 99287.STM3202 237
99287.STM3202 99287.STM0225 237
99287.STM0225 99287.STM3267 627
99287.STM3267 99287.STM0225 627
99287.STM0225 99287.STM3348 624
99287.STM3348 99287.STM0225 624
99287.STM0225 99287.STM3349 624
99287.STM3349 99287.STM0225 624
99287.STM0225 99287.STM3421 224
99287.STM3421 99287.STM0225 224
99287.STM0225 99287.STM3429 261
99287.STM3429 99287.STM0225 261
99287.STM0225 99287.STM3742 175
99287.STM3742 99287.STM0225 175
99287.STM0225 99287.STM4003 193
99287.STM4003 99287.STM0225 193
99287.STM0225 99287.STM4361 228
99287.STM4361 99287.STM0225 228
99287.STM0225 99287.STM4368 218
99287.STM4368 99287.STM0225 218
99287.STM0226 99287.STM0228 188
99287.STM0228 99287.STM0226 188
99287.STM0226 99287.STM0616 189
99287.STM0616 99287.STM0226 189
99287.STM0226 99287.STM0807 174
99287.STM0807 99287.STM0226 174
99287.STM0226 99287.STM1061 193
99287.STM1061 99287.STM0226 193
99287.STM0226 99287.STM1067 672
99287.STM1067 99287.STM0226 672
99287.STM0226 99287.STM1085 174
99287.STM1085 99287.STM0226 174
99287.STM0226 99287.STM1112 251
99287.STM1112 99287.STM0226 251
99287.STM0226 99287.STM1196 563
99287.STM1196 99287.STM0226 563
99287.STM0226 99287.STM1373 159
99287.STM1373 99287.STM0226 159
99287.STM0226 99287.STM1477 189
99287.STM1477 99287.STM0226 189
99287.STM0226 99287.STM1719 238
99287.STM1719 99287.STM0226 238
99287.STM0226 99287.STM2253 164
99287.STM2253 99287.STM0226 164
99287.STM0226 99287.STM2427 195
99287.STM2427 99287.STM0226 195
99287.STM0226 99287.STM2648 207
99287.STM2648 99287.STM0226 207
99287.STM0226 99287.STM2652 229
99287.STM2652 99287.STM0226 229
99287.STM0226 99287.STM2826 194
99287.STM2826 99287.STM0226 194
99287.STM0226 99287.STM2984 159
99287.STM2984 99287.STM0226 159
99287.STM0226 99287.STM3298 217
99287.STM3298 99287.STM0226 217
99287.STM0226 99287.STM3324 707
99287.STM3324 99287.STM0226 707
99287.STM0226 99287.STM3344 194
99287.STM3344 99287.STM0226 194
99287.STM0226 99287.STM3416 198
99287.STM3416 99287.STM0226 198
99287.STM0226 99287.STM3424 193
99287.STM3424 99287.STM0226 193
99287.STM0226 99287.STM3434 200
99287.STM3434 99287.STM0226 200
99287.STM0226 99287.STM3437 207
99287.STM3437 99287.STM0226 207
99287.STM0226 99287.STM3447 210
99287.STM3447 99287.STM0226 210
99287.STM0226 99287.STM3710 724
99287.STM3710 99287.STM0226 724
99287.STM0226 99287.STM3818 164
99287.STM3818 99287.STM0226 164
99287.STM0226 99287.STM4150 193
99287.STM4150 99287.STM0226 193
99287.STM0226 99287.STM4154 194
99287.STM4154 99287.STM0226 194
99287.STM0226 99287.STM4326 185
99287.STM4326 99287.STM0226 185
99287.STM0226 99287.STM4361 235
99287.STM4361 99287.STM0226 235
99287.STM0226 99287.STM4370 189
99287.STM4370 99287.STM0226 189
99287.STM0226 99287.STM4393 210
99287.STM4393 99287.STM0226 210
99287.STM0227 99287.STM0450 239
99287.STM0450 99287.STM0227 239
99287.STM0227 99287.STM0598 826
99287.STM0598 99287.STM0227 826
99287.STM0227 99287.STM0669 342
99287.STM0669 99287.STM0227 342
99287.STM0227 99287.STM0898 214
99287.STM0898 99287.STM0227 214
99287.STM0227 99287.STM0898A 214
99287.STM0898A 99287.STM0227 214
99287.STM0227 99287.STM0945 210
99287.STM0945 99287.STM0227 210
99287.STM0227 99287.STM0953 256
99287.STM0953 99287.STM0227 256
99287.STM0227 99287.STM1112 228
99287.STM1112 99287.STM0227 228
99287.STM0227 99287.STM1185 340
99287.STM1185 99287.STM0227 340
99287.STM0227 99287.STM1195 979
99287.STM1195 99287.STM0227 979
99287.STM0227 99287.STM1196 925
99287.STM1196 99287.STM0227 925
99287.STM0227 99287.STM1454 198
99287.STM1454 99287.STM0227 198
99287.STM0227 99287.STM1605 214
99287.STM1605 99287.STM0227 214
99287.STM0227 99287.STM1664 214
99287.STM1664 99287.STM0227 214
99287.STM0227 99287.STM1675 962
99287.STM1675 99287.STM0227 962
99287.STM0227 99287.STM1700 974
99287.STM1700 99287.STM0227 974
99287.STM0227 99287.STM2060 199
99287.STM2060 99287.STM0227 199
99287.STM0227 99287.STM2171 922
99287.STM2171 99287.STM0227 922
99287.STM0227 99287.STM2195 214
99287.STM2195 99287.STM0227 214
99287.STM0227 99287.STM2445 874
99287.STM2445 99287.STM0227 874
99287.STM0227 99287.STM2677 398
99287.STM2677 99287.STM0227 398
99287.STM0227 99287.STM2748 214
99287.STM2748 99287.STM0227 214
99287.STM0227 99287.STM3017 935
99287.STM3017 99287.STM0227 935
99287.STM0227 99287.STM3199 199
99287.STM3199 99287.STM0227 199
99287.STM0227 99287.STM3352 445
99287.STM3352 99287.STM0227 445
99287.STM0227 99287.STM3376 294
99287.STM3376 99287.STM0227 294
99287.STM0227 99287.STM3379 445
99287.STM3379 99287.STM0227 445
99287.STM0227 99287.STM3380 591
99287.STM3380 99287.STM0227 591
99287.STM0227 99287.STM3439 194
99287.STM3439 99287.STM0227 194
99287.STM0227 99287.STM3765 199
99287.STM3765 99287.STM0227 199
99287.STM0227 99287.STM3915 360
99287.STM3915 99287.STM0227 360
99287.STM0227 99287.STM4042A 214
99287.STM4042A 99287.STM0227 214
99287.STM0227 99287.STM4245 294
99287.STM4245 99287.STM0227 294
99287.STM0227 99287.STM4483 935
99287.STM4483 99287.STM0227 935
99287.STM0228 99287.STM1366 189
99287.STM1366 99287.STM0228 189
99287.STM0228 99287.STM1706 194
99287.STM1706 99287.STM0228 194
99287.STM0228 99287.STM2071 193
99287.STM2071 99287.STM0228 193
99287.STM0228 99287.STM2122 233
99287.STM2122 99287.STM0228 233
99287.STM0228 99287.STM2968 189
99287.STM2968 99287.STM0228 189
99287.STM0228 99287.STM3195 189
99287.STM3195 99287.STM0228 189
99287.STM0228 99287.STM3296 322
99287.STM3296 99287.STM0228 322
99287.STM0228 99287.STM3967 199
99287.STM3967 99287.STM0228 199
99287.STM0228 99287.STM4361 224
99287.STM4361 99287.STM0228 224
99287.STM0228 99287.STM4362 273
99287.STM4362 99287.STM0228 273
99287.STM0229 99287.STM0239 194
99287.STM0239 99287.STM0229 194
99287.STM0229 99287.STM0535 221
99287.STM0535 99287.STM0229 221
99287.STM0229 99287.STM0614 193
99287.STM0614 99287.STM0229 193
99287.STM0229 99287.STM1207 209
99287.STM1207 99287.STM0229 209
99287.STM0229 99287.STM1349 193
99287.STM1349 99287.STM0229 193
99287.STM0229 99287.STM1586 175
99287.STM1586 99287.STM0229 175
99287.STM0229 99287.STM1669 160
99287.STM1669 99287.STM0229 160
99287.STM0229 99287.STM1702 207
99287.STM1702 99287.STM0229 207
99287.STM0229 99287.STM1780 204
99287.STM1780 99287.STM0229 204
99287.STM0229 99287.STM1803 182
99287.STM1803 99287.STM0229 182
99287.STM0229 99287.STM2300 238
99287.STM2300 99287.STM0229 238
99287.STM0229 99287.STM2520 176
99287.STM2520 99287.STM0229 176
99287.STM0229 99287.STM2532 160
99287.STM2532 99287.STM0229 160
99287.STM0229 99287.STM3163 207
99287.STM3163 99287.STM0229 207
99287.STM0229 99287.STM3205 189
99287.STM3205 99287.STM0229 189
99287.STM0229 99287.STM3266 212
99287.STM3266 99287.STM0229 212
99287.STM0229 99287.STM3526 194
99287.STM3526 99287.STM0229 194
99287.STM0229 99287.STM3647 207
99287.STM3647 99287.STM0229 207
99287.STM0229 99287.STM3711 219
99287.STM3711 99287.STM0229 219
99287.STM0229 99287.STM3712 237
99287.STM3712 99287.STM0229 237
99287.STM0229 99287.STM3721 226
99287.STM3721 99287.STM0229 226
99287.STM0229 99287.STM3723 212
99287.STM3723 99287.STM0229 212
99287.STM0229 99287.STM3823 184
99287.STM3823 99287.STM0229 184
99287.STM0229 99287.STM3925 198
99287.STM3925 99287.STM0229 198
99287.STM0229 99287.STM4109 211
99287.STM4109 99287.STM0229 211
99287.STM0230 99287.STM0231 265
99287.STM0231 99287.STM0230 265
99287.STM0230 99287.STM0423 256
99287.STM0423 99287.STM0230 256
99287.STM0230 99287.STM0595 198
99287.STM0595 99287.STM0230 198
99287.STM0230 99287.STM1062 217
99287.STM1062 99287.STM0230 217
99287.STM0230 99287.STM2080 224
99287.STM2080 99287.STM0230 224
99287.STM0230 99287.STM2084 186
99287.STM2084 99287.STM0230 186
99287.STM0230 99287.STM2105 186
99287.STM2105 99287.STM0230 186
99287.STM0230 99287.STM2131 190
99287.STM2131 99287.STM0230 190
99287.STM0230 99287.STM2136 209
99287.STM2136 99287.STM0230 209
99287.STM0230 99287.STM2365 239
99287.STM2365 99287.STM0230 239
99287.STM0230 99287.STM2427 236
99287.STM2427 99287.STM0230 236
99287.STM0230 99287.STM2829 217
99287.STM2829 99287.STM0230 217
99287.STM0230 99287.STM2933 161
99287.STM2933 99287.STM0230 161
99287.STM0230 99287.STM3001 409
99287.STM3001 99287.STM0230 409
99287.STM0230 99287.STM3096 402
99287.STM3096 99287.STM0230 402
99287.STM0230 99287.STM3740 208
99287.STM3740 99287.STM0230 208
99287.STM0230 99287.STM3837 449
99287.STM3837 99287.STM0230 449
99287.STM0230 99287.STM3873 239
99287.STM3873 99287.STM0230 239
99287.STM0230 99287.STM3949 320
99287.STM3949 99287.STM0230 320
99287.STM0230 99287.STM4360 211
99287.STM4360 99287.STM0230 211
99287.STM0231 99287.STM0264 999
99287.STM0264 99287.STM0231 999
99287.STM0231 99287.STM0404 185
99287.STM0404 99287.STM0231 185
99287.STM0231 99287.STM0418 216
99287.STM0418 99287.STM0231 216
99287.STM0231 99287.STM0451 170
99287.STM0451 99287.STM0231 170
99287.STM0231 99287.STM0452 193
99287.STM0452 99287.STM0231 193
99287.STM0231 99287.STM0484 999
99287.STM0484 99287.STM0231 999
99287.STM0231 99287.STM0603 192
99287.STM0603 99287.STM0231 192
99287.STM0231 99287.STM0616 185
99287.STM0616 99287.STM0231 185
99287.STM0231 99287.STM0646 994
99287.STM0646 99287.STM0231 994
99287.STM0231 99287.STM0680 189
99287.STM0680 99287.STM0231 189
99287.STM0231 99287.STM0798 221
99287.STM0798 99287.STM0231 221
99287.STM0231 99287.STM0848 177
99287.STM0848 99287.STM0231 177
99287.STM0231 99287.STM1062 239
99287.STM1062 99287.STM0231 239
99287.STM0231 99287.STM1075 193
99287.STM1075 99287.STM0231 193
99287.STM0231 99287.STM1201 974
99287.STM1201 99287.STM0231 974
99287.STM0231 99287.STM1434 932
99287.STM1434 99287.STM0231 932
99287.STM0231 99287.STM1548 185
99287.STM1548 99287.STM0231 185
99287.STM0231 99287.STM1586 178
99287.STM1586 99287.STM0231 178
99287.STM0231 99287.STM1695 177
99287.STM1695 99287.STM0231 177
99287.STM0231 99287.STM1696 177
99287.STM1696 99287.STM0231 177
99287.STM0231 99287.STM1742 170
99287.STM1742 99287.STM0231 170
99287.STM0231 99287.STM1876 999
99287.STM1876 99287.STM0231 999
99287.STM0231 99287.STM1878 877
99287.STM1878 99287.STM0231 877
99287.STM0231 99287.STM1947 200
99287.STM1947 99287.STM0231 200
99287.STM0231 99287.STM1973 195
99287.STM1973 99287.STM0231 195
99287.STM0231 99287.STM1997 960
99287.STM1997 99287.STM0231 960
99287.STM0231 99287.STM1998 960
99287.STM1998 99287.STM0231 960
99287.STM0231 99287.STM2080 198
99287.STM2080 99287.STM0231 198
99287.STM0231 99287.STM2136 184
99287.STM2136 99287.STM0231 184
99287.STM0231 99287.STM2219 177
99287.STM2219 99287.STM0231 177
99287.STM0231 99287.STM2272 162
99287.STM2272 99287.STM0231 162
99287.STM0231 99287.STM2365 229
99287.STM2365 99287.STM0231 229
99287.STM0231 99287.STM2427 237
99287.STM2427 99287.STM0231 237
99287.STM0231 99287.STM2674 217
99287.STM2674 99287.STM0231 217
99287.STM0231 99287.STM2944 195
99287.STM2944 99287.STM0231 195
99287.STM0231 99287.STM2972 162
99287.STM2972 99287.STM0231 162
99287.STM0231 99287.STM3174 162
99287.STM3174 99287.STM0231 162
99287.STM0231 99287.STM3244 194
99287.STM3244 99287.STM0231 194
99287.STM0231 99287.STM3341 221
99287.STM3341 99287.STM0231 221
99287.STM0231 99287.STM3626 170
99287.STM3626 99287.STM0231 170
99287.STM0231 99287.STM3837 999
99287.STM3837 99287.STM0231 999
99287.STM0231 99287.STM3939 194
99287.STM3939 99287.STM0231 194
99287.STM0231 99287.STM3949 273
99287.STM3949 99287.STM0231 273
99287.STM0231 99287.STM3999 178
99287.STM3999 99287.STM0231 178
99287.STM0231 99287.STM4081 210
99287.STM4081 99287.STM0231 210
99287.STM0231 99287.STM4170 170
99287.STM4170 99287.STM0231 170
99287.STM0231 99287.STM4188 183
99287.STM4188 99287.STM0231 183
99287.STM0231 99287.STM4256 359
99287.STM4256 99287.STM0231 359
99287.STM0231 99287.STM4360 238
99287.STM4360 99287.STM0231 238
99287.STM0231 99287.STM4391 205
99287.STM4391 99287.STM0231 205
99287.STM0231 99287.STM4476 995
99287.STM4476 99287.STM0231 995
99287.STM0231 99287.STM4526 237
99287.STM4526 99287.STM0231 237
99287.STM0231 99287.STM4557 987
99287.STM4557 99287.STM0231 987
99287.STM0232 99287.STM0298 291
99287.STM0298 99287.STM0232 291
99287.STM0232 99287.STM0325 291
99287.STM0325 99287.STM0232 291
99287.STM0232 99287.STM0368 923
99287.STM0368 99287.STM0232 923
99287.STM0232 99287.STM0369 876
99287.STM0369 99287.STM0232 876
99287.STM0232 99287.STM0428 171
99287.STM0428 99287.STM0232 171
99287.STM0232 99287.STM0516 461
99287.STM0516 99287.STM0232 461
99287.STM0232 99287.STM0691 923
99287.STM0691 99287.STM0232 923
99287.STM0232 99287.STM0730 962
99287.STM0730 99287.STM0232 962
99287.STM0232 99287.STM0734 851
99287.STM0734 99287.STM0232 851
99287.STM0232 99287.STM0735 851
99287.STM0735 99287.STM0232 851
99287.STM0232 99287.STM0737 997
99287.STM0737 99287.STM0232 997
99287.STM0232 99287.STM0738 962
99287.STM0738 99287.STM0232 962
99287.STM0232 99287.STM0739 962
99287.STM0739 99287.STM0232 962
99287.STM0232 99287.STM0820 373
99287.STM0820 99287.STM0232 373
99287.STM0232 99287.STM0843 650
99287.STM0843 99287.STM0232 650
99287.STM0232 99287.STM0878 171
99287.STM0878 99287.STM0232 171
99287.STM0232 99287.STM0944 360
99287.STM0944 99287.STM0232 360
99287.STM0232 99287.STM0947 291
99287.STM0947 99287.STM0232 291
99287.STM0232 99287.STM0973 650
99287.STM0973 99287.STM0232 650
99287.STM0232 99287.STM1068 249
99287.STM1068 99287.STM0232 249
99287.STM0232 99287.STM1193 962
99287.STM1193 99287.STM0232 962
99287.STM0232 99287.STM1194 871
99287.STM1194 99287.STM0232 871
99287.STM0232 99287.STM1196 778
99287.STM1196 99287.STM0232 778
99287.STM0232 99287.STM1226 171
99287.STM1226 99287.STM0232 171
99287.STM0232 99287.STM1277 209
99287.STM1277 99287.STM0232 209
99287.STM0232 99287.STM1350 379
99287.STM1350 99287.STM0232 379
99287.STM0232 99287.STM1357 923
99287.STM1357 99287.STM0232 923
99287.STM0232 99287.STM1651 999
99287.STM1651 99287.STM0232 999
99287.STM0232 99287.STM1655 293
99287.STM1655 99287.STM0232 293
99287.STM0232 99287.STM1749 962
99287.STM1749 99287.STM0232 962
99287.STM0232 99287.STM1818 379
99287.STM1818 99287.STM0232 379
99287.STM0232 99287.STM1842 461
99287.STM1842 99287.STM0232 461
99287.STM0232 99287.STM2047 994
99287.STM2047 99287.STM0232 994
99287.STM0232 99287.STM2051 851
99287.STM2051 99287.STM0232 851
99287.STM0232 99287.STM2261 600
99287.STM2261 99287.STM0232 600
99287.STM0232 99287.STM2292 461
99287.STM2292 99287.STM0232 461
99287.STM0232 99287.STM2305 379
99287.STM2305 99287.STM0232 379
99287.STM0232 99287.STM2321 664
99287.STM2321 99287.STM0232 664
99287.STM0232 99287.STM2338 851
99287.STM2338 99287.STM0232 851
99287.STM0232 99287.STM2366 669
99287.STM2366 99287.STM0232 669
99287.STM0232 99287.STM2389 962
99287.STM2389 99287.STM0232 962
99287.STM0232 99287.STM2392 207
99287.STM2392 99287.STM0232 207
99287.STM0232 99287.STM2463 851
99287.STM2463 99287.STM0232 851
99287.STM0232 99287.STM2466 851
99287.STM2466 99287.STM0232 851
99287.STM0232 99287.STM2509 291
99287.STM2509 99287.STM0232 291
99287.STM0232 99287.STM2527 600
99287.STM2527 99287.STM0232 600
99287.STM0232 99287.STM2576 600
99287.STM2576 99287.STM0232 600
99287.STM0232 99287.STM2643 373
99287.STM2643 99287.STM0232 373
99287.STM0232 99287.STM2648 381
99287.STM2648 99287.STM0232 381
99287.STM0232 99287.STM2651 994
99287.STM2651 99287.STM0232 994
99287.STM0232 99287.STM2690 259
99287.STM2690 99287.STM0232 259
99287.STM0232 99287.STM2764 291
99287.STM2764 99287.STM0232 291
99287.STM0232 99287.STM2769 291
99287.STM2769 99287.STM0232 291
99287.STM0232 99287.STM2848 664
99287.STM2848 99287.STM0232 664
99287.STM0232 99287.STM2881 778
99287.STM2881 99287.STM0232 778
99287.STM0232 99287.STM2952 473
99287.STM2952 99287.STM0232 473
99287.STM0232 99287.STM3010 379
99287.STM3010 99287.STM0232 379
99287.STM0232 99287.STM3019 853
99287.STM3019 99287.STM0232 853
99287.STM0232 99287.STM3098 461
99287.STM3098 99287.STM0232 461
99287.STM0232 99287.STM3118 948
99287.STM3118 99287.STM0232 948
99287.STM0232 99287.STM3171 410
99287.STM3171 99287.STM0232 410
99287.STM0232 99287.STM3241 986
99287.STM3241 99287.STM0232 986
99287.STM0232 99287.STM3280 373
99287.STM3280 99287.STM0232 373
99287.STM0232 99287.STM3286 237
99287.STM3286 99287.STM0232 237
99287.STM0232 99287.STM3352 950
99287.STM3352 99287.STM0232 950
99287.STM0232 99287.STM3379 984
99287.STM3379 99287.STM0232 984
99287.STM0232 99287.STM3380 916
99287.STM3380 99287.STM0232 916
99287.STM0232 99287.STM3424 197
99287.STM3424 99287.STM0232 197
99287.STM0232 99287.STM3435 673
99287.STM3435 99287.STM0232 673
99287.STM0232 99287.STM3533 461
99287.STM3533 99287.STM0232 461
99287.STM0232 99287.STM3667 461
99287.STM3667 99287.STM0232 461
99287.STM0232 99287.STM3672 410
99287.STM3672 99287.STM0232 410
99287.STM0232 99287.STM3743 381
99287.STM3743 99287.STM0232 381
99287.STM0232 99287.STM3850 834
99287.STM3850 99287.STM0232 834
99287.STM0232 99287.STM3879 205
99287.STM3879 99287.STM0232 205
99287.STM0232 99287.STM3910 264
99287.STM3910 99287.STM0232 264
99287.STM0232 99287.STM3914 373
99287.STM3914 99287.STM0232 373
99287.STM0232 99287.STM3982 853
99287.STM3982 99287.STM0232 853
99287.STM0232 99287.STM4052 410
99287.STM4052 99287.STM0232 410
99287.STM0232 99287.STM4086 227
99287.STM4086 99287.STM0232 227
99287.STM0232 99287.STM4092 214
99287.STM4092 99287.STM0232 214
99287.STM0232 99287.STM4114 891
99287.STM4114 99287.STM0232 891
99287.STM0232 99287.STM4183 962
99287.STM4183 99287.STM0232 962
99287.STM0232 99287.STM4187 461
99287.STM4187 99287.STM0232 461
99287.STM0232 99287.STM4275 962
99287.STM4275 99287.STM0232 962
99287.STM0232 99287.STM4340 997
99287.STM4340 99287.STM0232 997
99287.STM0232 99287.STM4341 997
99287.STM4341 99287.STM0232 997
99287.STM0232 99287.STM4342 938
99287.STM4342 99287.STM0232 938
99287.STM0232 99287.STM4343 600
99287.STM4343 99287.STM0232 600
99287.STM0232 99287.STM4369 381
99287.STM4369 99287.STM0232 381
99287.STM0232 99287.STM4421 962
99287.STM4421 99287.STM0232 962
99287.STM0233 99287.STM1209 381
99287.STM1209 99287.STM0233 381
99287.STM0233 99287.STM2166 381
99287.STM2166 99287.STM0233 381
99287.STM0233 99287.STM3051 399
99287.STM3051 99287.STM0233 399
99287.STM0233 99287.STM3775 399
99287.STM3775 99287.STM0233 399
99287.STM0234 99287.STM1304 595
99287.STM1304 99287.STM0234 595
99287.STM0234 99287.STM3839 168
99287.STM3839 99287.STM0234 168
99287.STM0234 99287.STM3879 679
99287.STM3879 99287.STM0234 679
99287.STM0235 99287.STM0242 159
99287.STM0242 99287.STM0235 159
99287.STM0235 99287.STM0255 408
99287.STM0255 99287.STM0235 408
99287.STM0235 99287.STM0261 630
99287.STM0261 99287.STM0235 630
99287.STM0235 99287.STM0309 399
99287.STM0309 99287.STM0235 399
99287.STM0235 99287.STM0425 399
99287.STM0425 99287.STM0235 399
99287.STM0235 99287.STM0433 288
99287.STM0433 99287.STM0235 288
99287.STM0235 99287.STM0583 500
99287.STM0583 99287.STM0235 500
99287.STM0235 99287.STM0644 262
99287.STM0644 99287.STM0235 262
99287.STM0235 99287.STM0681 162
99287.STM0681 99287.STM0235 162
99287.STM0235 99287.STM0690 461
99287.STM0690 99287.STM0235 461
99287.STM0235 99287.STM0737 405
99287.STM0737 99287.STM0235 405
99287.STM0235 99287.STM0791 324
99287.STM0791 99287.STM0235 324
99287.STM0235 99287.STM0857 399
99287.STM0857 99287.STM0235 399
99287.STM0235 99287.STM0936 395
99287.STM0936 99287.STM0235 395
99287.STM0235 99287.STM0997 630
99287.STM0997 99287.STM0235 630
99287.STM0235 99287.STM0998 290
