protein1 protein2 combined_score
272620.KPN_04377 272620.KPN_02762 935
272620.KPN_02763 272620.KPN_02764 519
272620.KPN_02764 272620.KPN_02763 519
272620.KPN_02763 272620.KPN_02797 369
272620.KPN_02797 272620.KPN_02763 369
272620.KPN_02763 272620.KPN_02798 516
272620.KPN_02798 272620.KPN_02763 516
272620.KPN_02763 272620.KPN_02841 202
272620.KPN_02841 272620.KPN_02763 202
272620.KPN_02763 272620.KPN_02887 470
272620.KPN_02887 272620.KPN_02763 470
272620.KPN_02763 272620.KPN_03123 483
272620.KPN_03123 272620.KPN_02763 483
272620.KPN_02763 272620.KPN_03222 180
272620.KPN_03222 272620.KPN_02763 180
272620.KPN_02763 272620.KPN_03355 479
272620.KPN_03355 272620.KPN_02763 479
272620.KPN_02763 272620.KPN_03392 416
272620.KPN_03392 272620.KPN_02763 416
272620.KPN_02763 272620.KPN_03497 377
272620.KPN_03497 272620.KPN_02763 377
272620.KPN_02763 272620.KPN_03546 377
272620.KPN_03546 272620.KPN_02763 377
272620.KPN_02763 272620.KPN_03616 377
272620.KPN_03616 272620.KPN_02763 377
272620.KPN_02763 272620.KPN_03644 287
272620.KPN_03644 272620.KPN_02763 287
272620.KPN_02763 272620.KPN_03773 327
272620.KPN_03773 272620.KPN_02763 327
272620.KPN_02763 272620.KPN_03949 228
272620.KPN_03949 272620.KPN_02763 228
272620.KPN_02763 272620.KPN_03956 340
272620.KPN_03956 272620.KPN_02763 340
272620.KPN_02763 272620.KPN_04242 516
272620.KPN_04242 272620.KPN_02763 516
272620.KPN_02763 272620.KPN_04245 482
272620.KPN_04245 272620.KPN_02763 482
272620.KPN_02763 272620.KPN_04269 248
272620.KPN_04269 272620.KPN_02763 248
272620.KPN_02763 272620.KPN_04340 171
272620.KPN_04340 272620.KPN_02763 171
272620.KPN_02763 272620.KPN_04413 703
272620.KPN_04413 272620.KPN_02763 703
272620.KPN_02763 272620.KPN_04626 317
272620.KPN_04626 272620.KPN_02763 317
272620.KPN_02763 272620.KPN_04837 418
272620.KPN_04837 272620.KPN_02763 418
272620.KPN_02764 272620.KPN_02798 811
272620.KPN_02798 272620.KPN_02764 811
272620.KPN_02764 272620.KPN_02799 812
272620.KPN_02799 272620.KPN_02764 812
272620.KPN_02764 272620.KPN_02822 471
272620.KPN_02822 272620.KPN_02764 471
272620.KPN_02764 272620.KPN_02959 960
272620.KPN_02959 272620.KPN_02764 960
272620.KPN_02764 272620.KPN_02960 941
272620.KPN_02960 272620.KPN_02764 941
272620.KPN_02764 272620.KPN_03052 471
272620.KPN_03052 272620.KPN_02764 471
272620.KPN_02764 272620.KPN_03069 471
272620.KPN_03069 272620.KPN_02764 471
272620.KPN_02764 272620.KPN_03073 398
272620.KPN_03073 272620.KPN_02764 398
272620.KPN_02764 272620.KPN_03118 207
272620.KPN_03118 272620.KPN_02764 207
272620.KPN_02764 272620.KPN_03249 471
272620.KPN_03249 272620.KPN_02764 471
272620.KPN_02764 272620.KPN_03258 665
272620.KPN_03258 272620.KPN_02764 665
272620.KPN_02764 272620.KPN_03261 457
272620.KPN_03261 272620.KPN_02764 457
272620.KPN_02764 272620.KPN_03262 682
272620.KPN_03262 272620.KPN_02764 682
272620.KPN_02764 272620.KPN_03330 471
272620.KPN_03330 272620.KPN_02764 471
272620.KPN_02764 272620.KPN_03354 736
272620.KPN_03354 272620.KPN_02764 736
272620.KPN_02764 272620.KPN_03357 812
272620.KPN_03357 272620.KPN_02764 812
272620.KPN_02764 272620.KPN_03497 395
272620.KPN_03497 272620.KPN_02764 395
272620.KPN_02764 272620.KPN_03503 961
272620.KPN_03503 272620.KPN_02764 961
272620.KPN_02764 272620.KPN_03509 673
272620.KPN_03509 272620.KPN_02764 673
272620.KPN_02764 272620.KPN_03543 736
272620.KPN_03543 272620.KPN_02764 736
272620.KPN_02764 272620.KPN_03546 395
272620.KPN_03546 272620.KPN_02764 395
272620.KPN_02764 272620.KPN_03586 659
272620.KPN_03586 272620.KPN_02764 659
272620.KPN_02764 272620.KPN_03616 395
272620.KPN_03616 272620.KPN_02764 395
272620.KPN_02764 272620.KPN_03660 923
272620.KPN_03660 272620.KPN_02764 923
272620.KPN_02764 272620.KPN_03810 665
272620.KPN_03810 272620.KPN_02764 665
272620.KPN_02764 272620.KPN_04011 990
272620.KPN_04011 272620.KPN_02764 990
272620.KPN_02764 272620.KPN_04015 658
272620.KPN_04015 272620.KPN_02764 658
272620.KPN_02764 272620.KPN_04016 961
272620.KPN_04016 272620.KPN_02764 961
272620.KPN_02764 272620.KPN_04044 955
272620.KPN_04044 272620.KPN_02764 955
272620.KPN_02764 272620.KPN_04054 398
272620.KPN_04054 272620.KPN_02764 398
272620.KPN_02764 272620.KPN_04085 840
272620.KPN_04085 272620.KPN_02764 840
272620.KPN_02764 272620.KPN_04086 658
272620.KPN_04086 272620.KPN_02764 658
272620.KPN_02764 272620.KPN_04096 789
272620.KPN_04096 272620.KPN_02764 789
272620.KPN_02764 272620.KPN_04158 617
272620.KPN_04158 272620.KPN_02764 617
272620.KPN_02764 272620.KPN_04196 736
272620.KPN_04196 272620.KPN_02764 736
272620.KPN_02764 272620.KPN_04282 360
272620.KPN_04282 272620.KPN_02764 360
272620.KPN_02764 272620.KPN_04305 734
272620.KPN_04305 272620.KPN_02764 734
272620.KPN_02764 272620.KPN_04369 398
272620.KPN_04369 272620.KPN_02764 398
272620.KPN_02764 272620.KPN_04404 404
272620.KPN_04404 272620.KPN_02764 404
272620.KPN_02764 272620.KPN_04405 397
272620.KPN_04405 272620.KPN_02764 397
272620.KPN_02764 272620.KPN_04406 396
272620.KPN_04406 272620.KPN_02764 396
272620.KPN_02764 272620.KPN_04413 960
272620.KPN_04413 272620.KPN_02764 960
272620.KPN_02764 272620.KPN_04421 310
272620.KPN_04421 272620.KPN_02764 310
272620.KPN_02764 272620.KPN_04422 350
272620.KPN_04422 272620.KPN_02764 350
272620.KPN_02764 272620.KPN_04424 665
272620.KPN_04424 272620.KPN_02764 665
272620.KPN_02764 272620.KPN_04613 682
272620.KPN_04613 272620.KPN_02764 682
272620.KPN_02764 272620.KPN_04640 557
272620.KPN_04640 272620.KPN_02764 557
272620.KPN_02764 272620.KPN_04648 398
272620.KPN_04648 272620.KPN_02764 398
272620.KPN_02764 272620.KPN_04649 812
272620.KPN_04649 272620.KPN_02764 812
272620.KPN_02764 272620.KPN_04652 955
272620.KPN_04652 272620.KPN_02764 955
272620.KPN_02764 272620.KPN_04679 665
272620.KPN_04679 272620.KPN_02764 665
272620.KPN_02764 272620.KPN_04797 789
272620.KPN_04797 272620.KPN_02764 789
272620.KPN_02764 272620.KPN_04802 396
272620.KPN_04802 272620.KPN_02764 396
272620.KPN_02764 272620.KPN_04803 397
272620.KPN_04803 272620.KPN_02764 397
272620.KPN_02764 272620.KPN_04804 404
272620.KPN_04804 272620.KPN_02764 404
272620.KPN_02764 272620.KPN_04837 951
272620.KPN_04837 272620.KPN_02764 951
272620.KPN_02766 272620.KPN_04218 175
272620.KPN_04218 272620.KPN_02766 175
272620.KPN_02766 272620.KPN_04565 414
272620.KPN_04565 272620.KPN_02766 414
272620.KPN_02766 272620.KPN_04621 344
272620.KPN_04621 272620.KPN_02766 344
272620.KPN_02766 272620.KPN_04626 421
272620.KPN_04626 272620.KPN_02766 421
272620.KPN_02767 272620.KPN_03375 240
272620.KPN_03375 272620.KPN_02767 240
272620.KPN_02767 272620.KPN_04239 206
272620.KPN_04239 272620.KPN_02767 206
272620.KPN_02768 272620.KPN_04553 461
272620.KPN_04553 272620.KPN_02768 461
272620.KPN_02769 272620.KPN_02851 659
272620.KPN_02851 272620.KPN_02769 659
272620.KPN_02769 272620.KPN_02855 912
272620.KPN_02855 272620.KPN_02769 912
272620.KPN_02769 272620.KPN_02862 408
272620.KPN_02862 272620.KPN_02769 408
272620.KPN_02769 272620.KPN_02863 362
272620.KPN_02863 272620.KPN_02769 362
272620.KPN_02769 272620.KPN_02876 407
272620.KPN_02876 272620.KPN_02769 407
272620.KPN_02769 272620.KPN_02887 554
272620.KPN_02887 272620.KPN_02769 554
272620.KPN_02769 272620.KPN_02971 362
272620.KPN_02971 272620.KPN_02769 362
272620.KPN_02769 272620.KPN_03046 383
272620.KPN_03046 272620.KPN_02769 383
272620.KPN_02769 272620.KPN_03057 394
272620.KPN_03057 272620.KPN_02769 394
272620.KPN_02769 272620.KPN_03118 818
272620.KPN_03118 272620.KPN_02769 818
272620.KPN_02769 272620.KPN_03119 817
272620.KPN_03119 272620.KPN_02769 817
272620.KPN_02769 272620.KPN_03127 226
272620.KPN_03127 272620.KPN_02769 226
272620.KPN_02769 272620.KPN_03145 395
272620.KPN_03145 272620.KPN_02769 395
272620.KPN_02769 272620.KPN_03287 158
272620.KPN_03287 272620.KPN_02769 158
272620.KPN_02769 272620.KPN_03347 188
272620.KPN_03347 272620.KPN_02769 188
272620.KPN_02769 272620.KPN_03366 383
272620.KPN_03366 272620.KPN_02769 383
272620.KPN_02769 272620.KPN_03410 505
272620.KPN_03410 272620.KPN_02769 505
272620.KPN_02769 272620.KPN_03428 822
272620.KPN_03428 272620.KPN_02769 822
272620.KPN_02769 272620.KPN_03432 215
272620.KPN_03432 272620.KPN_02769 215
272620.KPN_02769 272620.KPN_03510 383
272620.KPN_03510 272620.KPN_02769 383
272620.KPN_02769 272620.KPN_03807 260
272620.KPN_03807 272620.KPN_02769 260
272620.KPN_02769 272620.KPN_03951 955
272620.KPN_03951 272620.KPN_02769 955
272620.KPN_02769 272620.KPN_03962 258
272620.KPN_03962 272620.KPN_02769 258
272620.KPN_02769 272620.KPN_03979 750
272620.KPN_03979 272620.KPN_02769 750
272620.KPN_02769 272620.KPN_04138 161
272620.KPN_04138 272620.KPN_02769 161
272620.KPN_02769 272620.KPN_04217 166
272620.KPN_04217 272620.KPN_02769 166
272620.KPN_02769 272620.KPN_04233 505
272620.KPN_04233 272620.KPN_02769 505
272620.KPN_02769 272620.KPN_04239 455
272620.KPN_04239 272620.KPN_02769 455
272620.KPN_02769 272620.KPN_04244 159
272620.KPN_04244 272620.KPN_02769 159
272620.KPN_02769 272620.KPN_04325 426
272620.KPN_04325 272620.KPN_02769 426
272620.KPN_02769 272620.KPN_04338 460
272620.KPN_04338 272620.KPN_02769 460
272620.KPN_02769 272620.KPN_04399 844
272620.KPN_04399 272620.KPN_02769 844
272620.KPN_02769 272620.KPN_04414 440
272620.KPN_04414 272620.KPN_02769 440
272620.KPN_02769 272620.KPN_04441 531
272620.KPN_04441 272620.KPN_02769 531
272620.KPN_02769 272620.KPN_04552 497
272620.KPN_04552 272620.KPN_02769 497
272620.KPN_02769 272620.KPN_04577 362
272620.KPN_04577 272620.KPN_02769 362
272620.KPN_02769 272620.KPN_04621 179
272620.KPN_04621 272620.KPN_02769 179
272620.KPN_02769 272620.KPN_04665 913
272620.KPN_04665 272620.KPN_02769 913
272620.KPN_02770 272620.KPN_02771 996
272620.KPN_02771 272620.KPN_02770 996
272620.KPN_02770 272620.KPN_02772 962
272620.KPN_02772 272620.KPN_02770 962
272620.KPN_02770 272620.KPN_02773 975
272620.KPN_02773 272620.KPN_02770 975
272620.KPN_02770 272620.KPN_02884 168
272620.KPN_02884 272620.KPN_02770 168
272620.KPN_02770 272620.KPN_03008 838
272620.KPN_03008 272620.KPN_02770 838
272620.KPN_02770 272620.KPN_03009 838
272620.KPN_03009 272620.KPN_02770 838
272620.KPN_02770 272620.KPN_03010 845
272620.KPN_03010 272620.KPN_02770 845
272620.KPN_02770 272620.KPN_03034 398
272620.KPN_03034 272620.KPN_02770 398
272620.KPN_02770 272620.KPN_03080 830
272620.KPN_03080 272620.KPN_02770 830
272620.KPN_02770 272620.KPN_03081 830
272620.KPN_03081 272620.KPN_02770 830
272620.KPN_02770 272620.KPN_03112 826
272620.KPN_03112 272620.KPN_02770 826
272620.KPN_02770 272620.KPN_03113 962
272620.KPN_03113 272620.KPN_02770 962
272620.KPN_02770 272620.KPN_03114 962
272620.KPN_03114 272620.KPN_02770 962
272620.KPN_02770 272620.KPN_03188 818
272620.KPN_03188 272620.KPN_02770 818
272620.KPN_02770 272620.KPN_03258 463
272620.KPN_03258 272620.KPN_02770 463
272620.KPN_02770 272620.KPN_03504 899
272620.KPN_03504 272620.KPN_02770 899
272620.KPN_02770 272620.KPN_03604 852
272620.KPN_03604 272620.KPN_02770 852
272620.KPN_02770 272620.KPN_03611 852
272620.KPN_03611 272620.KPN_02770 852
272620.KPN_02770 272620.KPN_03795 178
272620.KPN_03795 272620.KPN_02770 178
272620.KPN_02770 272620.KPN_03810 463
272620.KPN_03810 272620.KPN_02770 463
272620.KPN_02770 272620.KPN_03811 904
272620.KPN_03811 272620.KPN_02770 904
272620.KPN_02770 272620.KPN_03812 838
272620.KPN_03812 272620.KPN_02770 838
272620.KPN_02770 272620.KPN_03850 838
272620.KPN_03850 272620.KPN_02770 838
272620.KPN_02770 272620.KPN_03899 655
272620.KPN_03899 272620.KPN_02770 655
272620.KPN_02770 272620.KPN_03985 736
272620.KPN_03985 272620.KPN_02770 736
272620.KPN_02770 272620.KPN_04008 962
272620.KPN_04008 272620.KPN_02770 962
272620.KPN_02770 272620.KPN_04060 572
272620.KPN_04060 272620.KPN_02770 572
272620.KPN_02770 272620.KPN_04133 878
272620.KPN_04133 272620.KPN_02770 878
272620.KPN_02770 272620.KPN_04155 838
272620.KPN_04155 272620.KPN_02770 838
272620.KPN_02770 272620.KPN_04189 782
272620.KPN_04189 272620.KPN_02770 782
272620.KPN_02770 272620.KPN_04234 158
272620.KPN_04234 272620.KPN_02770 158
272620.KPN_02770 272620.KPN_04236 806
272620.KPN_04236 272620.KPN_02770 806
272620.KPN_02770 272620.KPN_04421 659
272620.KPN_04421 272620.KPN_02770 659
272620.KPN_02770 272620.KPN_04422 835
272620.KPN_04422 272620.KPN_02770 835
272620.KPN_02770 272620.KPN_04423 659
272620.KPN_04423 272620.KPN_02770 659
272620.KPN_02770 272620.KPN_04424 463
272620.KPN_04424 272620.KPN_02770 463
272620.KPN_02770 272620.KPN_04456 942
272620.KPN_04456 272620.KPN_02770 942
272620.KPN_02770 272620.KPN_04666 852
272620.KPN_04666 272620.KPN_02770 852
272620.KPN_02770 272620.KPN_04667 845
272620.KPN_04667 272620.KPN_02770 845
272620.KPN_02770 272620.KPN_04679 463
272620.KPN_04679 272620.KPN_02770 463
272620.KPN_02770 272620.KPN_04749 838
272620.KPN_04749 272620.KPN_02770 838
272620.KPN_02770 272620.KPN_04750 838
272620.KPN_04750 272620.KPN_02770 838
272620.KPN_02771 272620.KPN_02772 979
272620.KPN_02772 272620.KPN_02771 979
272620.KPN_02771 272620.KPN_02773 987
272620.KPN_02773 272620.KPN_02771 987
272620.KPN_02771 272620.KPN_03112 826
272620.KPN_03112 272620.KPN_02771 826
272620.KPN_02771 272620.KPN_03113 962
272620.KPN_03113 272620.KPN_02771 962
272620.KPN_02771 272620.KPN_03114 962
272620.KPN_03114 272620.KPN_02771 962
272620.KPN_02771 272620.KPN_04008 990
272620.KPN_04008 272620.KPN_02771 990
272620.KPN_02771 272620.KPN_04124 179
272620.KPN_04124 272620.KPN_02771 179
272620.KPN_02771 272620.KPN_04189 782
272620.KPN_04189 272620.KPN_02771 782
272620.KPN_02771 272620.KPN_04236 956
272620.KPN_04236 272620.KPN_02771 956
272620.KPN_02771 272620.KPN_04465 179
272620.KPN_04465 272620.KPN_02771 179
272620.KPN_02772 272620.KPN_02773 962
272620.KPN_02773 272620.KPN_02772 962
272620.KPN_02772 272620.KPN_03112 826
272620.KPN_03112 272620.KPN_02772 826
272620.KPN_02772 272620.KPN_03113 962
272620.KPN_03113 272620.KPN_02772 962
272620.KPN_02772 272620.KPN_03114 962
272620.KPN_03114 272620.KPN_02772 962
272620.KPN_02772 272620.KPN_04008 987
272620.KPN_04008 272620.KPN_02772 987
272620.KPN_02772 272620.KPN_04189 782
272620.KPN_04189 272620.KPN_02772 782
272620.KPN_02772 272620.KPN_04236 956
272620.KPN_04236 272620.KPN_02772 956
272620.KPN_02773 272620.KPN_02774 211
272620.KPN_02774 272620.KPN_02773 211
272620.KPN_02773 272620.KPN_03033 618
272620.KPN_03033 272620.KPN_02773 618
272620.KPN_02773 272620.KPN_03078 618
272620.KPN_03078 272620.KPN_02773 618
272620.KPN_02773 272620.KPN_03113 962
272620.KPN_03113 272620.KPN_02773 962
272620.KPN_02773 272620.KPN_03114 962
272620.KPN_03114 272620.KPN_02773 962
272620.KPN_02773 272620.KPN_03147 243
272620.KPN_03147 272620.KPN_02773 243
272620.KPN_02773 272620.KPN_03497 189
272620.KPN_03497 272620.KPN_02773 189
272620.KPN_02773 272620.KPN_04008 995
272620.KPN_04008 272620.KPN_02773 995
272620.KPN_02773 272620.KPN_04189 782
272620.KPN_04189 272620.KPN_02773 782
272620.KPN_02773 272620.KPN_04217 171
272620.KPN_04217 272620.KPN_02773 171
272620.KPN_02773 272620.KPN_04236 782
272620.KPN_04236 272620.KPN_02773 782
272620.KPN_02773 272620.KPN_04433 199
272620.KPN_04433 272620.KPN_02773 199
272620.KPN_02774 272620.KPN_03123 193
272620.KPN_03123 272620.KPN_02774 193
272620.KPN_02776 272620.KPN_03702 195
272620.KPN_03702 272620.KPN_02776 195
272620.KPN_02776 272620.KPN_03718 194
272620.KPN_03718 272620.KPN_02776 194
272620.KPN_02777 272620.KPN_02907 189
272620.KPN_02907 272620.KPN_02777 189
272620.KPN_02777 272620.KPN_03713 195
272620.KPN_03713 272620.KPN_02777 195
272620.KPN_02777 272620.KPN_04265 207
272620.KPN_04265 272620.KPN_02777 207
272620.KPN_02778 272620.KPN_03126 178
272620.KPN_03126 272620.KPN_02778 178
272620.KPN_02778 272620.KPN_03511 238
272620.KPN_03511 272620.KPN_02778 238
272620.KPN_02778 272620.KPN_03573 193
272620.KPN_03573 272620.KPN_02778 193
272620.KPN_02778 272620.KPN_03593 199
272620.KPN_03593 272620.KPN_02778 199
272620.KPN_02778 272620.KPN_03617 424
272620.KPN_03617 272620.KPN_02778 424
272620.KPN_02778 272620.KPN_03786 624
272620.KPN_03786 272620.KPN_02778 624
272620.KPN_02778 272620.KPN_03787 457
272620.KPN_03787 272620.KPN_02778 457
272620.KPN_02778 272620.KPN_03794 457
272620.KPN_03794 272620.KPN_02778 457
272620.KPN_02778 272620.KPN_03797 457
272620.KPN_03797 272620.KPN_02778 457
272620.KPN_02778 272620.KPN_03998 178
272620.KPN_03998 272620.KPN_02778 178
272620.KPN_02778 272620.KPN_04173 207
272620.KPN_04173 272620.KPN_02778 207
272620.KPN_02778 272620.KPN_04214 193
272620.KPN_04214 272620.KPN_02778 193
272620.KPN_02778 272620.KPN_04282 152
272620.KPN_04282 272620.KPN_02778 152
272620.KPN_02778 272620.KPN_04304 423
272620.KPN_04304 272620.KPN_02778 423
272620.KPN_02778 272620.KPN_04578 188
272620.KPN_04578 272620.KPN_02778 188
272620.KPN_02778 272620.KPN_04579 235
272620.KPN_04579 272620.KPN_02778 235
272620.KPN_02779 272620.KPN_04317 167
272620.KPN_04317 272620.KPN_02779 167
272620.KPN_02779 272620.KPN_04379 834
272620.KPN_04379 272620.KPN_02779 834
272620.KPN_02779 272620.KPN_04663 277
272620.KPN_04663 272620.KPN_02779 277
272620.KPN_02780 272620.KPN_02888 193
272620.KPN_02888 272620.KPN_02780 193
272620.KPN_02781 272620.KPN_02790 365
272620.KPN_02790 272620.KPN_02781 365
272620.KPN_02781 272620.KPN_03214 365
272620.KPN_03214 272620.KPN_02781 365
272620.KPN_02782 272620.KPN_02783 623
272620.KPN_02783 272620.KPN_02782 623
272620.KPN_02782 272620.KPN_02796 630
272620.KPN_02796 272620.KPN_02782 630
272620.KPN_02783 272620.KPN_02784 781
272620.KPN_02784 272620.KPN_02783 781
272620.KPN_02783 272620.KPN_02785 174
272620.KPN_02785 272620.KPN_02783 174
272620.KPN_02783 272620.KPN_02789 181
272620.KPN_02789 272620.KPN_02783 181
272620.KPN_02783 272620.KPN_02804 177
272620.KPN_02804 272620.KPN_02783 177
272620.KPN_02783 272620.KPN_03216 181
272620.KPN_03216 272620.KPN_02783 181
272620.KPN_02783 272620.KPN_03473 174
272620.KPN_03473 272620.KPN_02783 174
272620.KPN_02783 272620.KPN_03618 170
272620.KPN_03618 272620.KPN_02783 170
272620.KPN_02783 272620.KPN_03771 219
272620.KPN_03771 272620.KPN_02783 219
272620.KPN_02783 272620.KPN_03788 219
272620.KPN_03788 272620.KPN_02783 219
272620.KPN_02783 272620.KPN_03809 840
272620.KPN_03809 272620.KPN_02783 840
272620.KPN_02783 272620.KPN_03847 174
272620.KPN_03847 272620.KPN_02783 174
272620.KPN_02783 272620.KPN_03855 219
272620.KPN_03855 272620.KPN_02783 219
272620.KPN_02783 272620.KPN_04140 177
272620.KPN_04140 272620.KPN_02783 177
272620.KPN_02784 272620.KPN_02789 181
272620.KPN_02789 272620.KPN_02784 181
272620.KPN_02784 272620.KPN_03216 181
272620.KPN_03216 272620.KPN_02784 181
272620.KPN_02784 272620.KPN_03809 840
272620.KPN_03809 272620.KPN_02784 840
272620.KPN_02785 272620.KPN_03809 984
272620.KPN_03809 272620.KPN_02785 984
272620.KPN_02785 272620.KPN_04558 189
272620.KPN_04558 272620.KPN_02785 189
272620.KPN_02786 272620.KPN_03923 198
272620.KPN_03923 272620.KPN_02786 198
272620.KPN_02786 272620.KPN_04134 189
272620.KPN_04134 272620.KPN_02786 189
272620.KPN_02786 272620.KPN_04282 198
272620.KPN_04282 272620.KPN_02786 198
272620.KPN_02787 272620.KPN_02788 564
272620.KPN_02788 272620.KPN_02787 564
272620.KPN_02787 272620.KPN_02887 461
272620.KPN_02887 272620.KPN_02787 461
272620.KPN_02787 272620.KPN_02907 408
272620.KPN_02907 272620.KPN_02787 408
272620.KPN_02787 272620.KPN_03212 425
272620.KPN_03212 272620.KPN_02787 425
272620.KPN_02787 272620.KPN_03421 300
272620.KPN_03421 272620.KPN_02787 300
272620.KPN_02787 272620.KPN_03687 150
272620.KPN_03687 272620.KPN_02787 150
272620.KPN_02787 272620.KPN_04326 300
272620.KPN_04326 272620.KPN_02787 300
272620.KPN_02787 272620.KPN_04338 192
272620.KPN_04338 272620.KPN_02787 192
272620.KPN_02787 272620.KPN_04478 461
272620.KPN_04478 272620.KPN_02787 461
272620.KPN_02788 272620.KPN_03150 564
272620.KPN_03150 272620.KPN_02788 564
272620.KPN_02788 272620.KPN_03491 564
272620.KPN_03491 272620.KPN_02788 564
272620.KPN_02788 272620.KPN_03868 564
272620.KPN_03868 272620.KPN_02788 564
272620.KPN_02788 272620.KPN_04206 564
272620.KPN_04206 272620.KPN_02788 564
272620.KPN_02789 272620.KPN_03664 851
272620.KPN_03664 272620.KPN_02789 851
272620.KPN_02789 272620.KPN_03665 851
272620.KPN_03665 272620.KPN_02789 851
272620.KPN_02789 272620.KPN_04321 186
272620.KPN_04321 272620.KPN_02789 186
272620.KPN_02789 272620.KPN_04478 652
272620.KPN_04478 272620.KPN_02789 652
272620.KPN_02790 272620.KPN_02791 365
272620.KPN_02791 272620.KPN_02790 365
272620.KPN_02790 272620.KPN_02814 207
272620.KPN_02814 272620.KPN_02790 207
272620.KPN_02790 272620.KPN_03203 365
272620.KPN_03203 272620.KPN_02790 365
272620.KPN_02790 272620.KPN_03210 365
272620.KPN_03210 272620.KPN_02790 365
272620.KPN_02790 272620.KPN_03211 365
272620.KPN_03211 272620.KPN_02790 365
272620.KPN_02790 272620.KPN_03219 365
272620.KPN_03219 272620.KPN_02790 365
272620.KPN_02790 272620.KPN_03387 209
272620.KPN_03387 272620.KPN_02790 209
272620.KPN_02790 272620.KPN_03611 170
272620.KPN_03611 272620.KPN_02790 170
272620.KPN_02790 272620.KPN_03680 164
272620.KPN_03680 272620.KPN_02790 164
272620.KPN_02790 272620.KPN_03992 171
272620.KPN_03992 272620.KPN_02790 171
272620.KPN_02790 272620.KPN_04229 195
272620.KPN_04229 272620.KPN_02790 195
272620.KPN_02790 272620.KPN_04231 194
272620.KPN_04231 272620.KPN_02790 194
272620.KPN_02790 272620.KPN_04253 211
272620.KPN_04253 272620.KPN_02790 211
272620.KPN_02790 272620.KPN_04622 195
272620.KPN_04622 272620.KPN_02790 195
272620.KPN_02791 272620.KPN_03214 365
272620.KPN_03214 272620.KPN_02791 365
272620.KPN_02791 272620.KPN_03219 247
272620.KPN_03219 272620.KPN_02791 247
272620.KPN_02792 272620.KPN_02794 173
272620.KPN_02794 272620.KPN_02792 173
272620.KPN_02792 272620.KPN_02795 518
272620.KPN_02795 272620.KPN_02792 518
272620.KPN_02792 272620.KPN_02797 185
272620.KPN_02797 272620.KPN_02792 185
272620.KPN_02792 272620.KPN_02801 169
272620.KPN_02801 272620.KPN_02792 169
272620.KPN_02792 272620.KPN_02887 736
272620.KPN_02887 272620.KPN_02792 736
272620.KPN_02792 272620.KPN_02907 740
272620.KPN_02907 272620.KPN_02792 740
272620.KPN_02792 272620.KPN_03008 179
272620.KPN_03008 272620.KPN_02792 179
272620.KPN_02792 272620.KPN_03057 457
272620.KPN_03057 272620.KPN_02792 457
272620.KPN_02792 272620.KPN_03085 670
272620.KPN_03085 272620.KPN_02792 670
272620.KPN_02792 272620.KPN_03222 787
272620.KPN_03222 272620.KPN_02792 787
272620.KPN_02792 272620.KPN_03268 496
272620.KPN_03268 272620.KPN_02792 496
272620.KPN_02792 272620.KPN_03537 755
272620.KPN_03537 272620.KPN_02792 755
272620.KPN_02792 272620.KPN_03637 390
272620.KPN_03637 272620.KPN_02792 390
272620.KPN_02792 272620.KPN_03664 851
272620.KPN_03664 272620.KPN_02792 851
272620.KPN_02792 272620.KPN_03665 851
272620.KPN_03665 272620.KPN_02792 851
272620.KPN_02792 272620.KPN_03695 170
272620.KPN_03695 272620.KPN_02792 170
272620.KPN_02792 272620.KPN_03704 170
272620.KPN_03704 272620.KPN_02792 170
272620.KPN_02792 272620.KPN_03938 159
272620.KPN_03938 272620.KPN_02792 159
272620.KPN_02792 272620.KPN_04074 251
272620.KPN_04074 272620.KPN_02792 251
272620.KPN_02792 272620.KPN_04135 264
272620.KPN_04135 272620.KPN_02792 264
272620.KPN_02792 272620.KPN_04188 527
272620.KPN_04188 272620.KPN_02792 527
272620.KPN_02792 272620.KPN_04189 527
272620.KPN_04189 272620.KPN_02792 527
272620.KPN_02792 272620.KPN_04190 527
272620.KPN_04190 272620.KPN_02792 527
272620.KPN_02792 272620.KPN_04267 251
272620.KPN_04267 272620.KPN_02792 251
272620.KPN_02792 272620.KPN_04339 496
272620.KPN_04339 272620.KPN_02792 496
272620.KPN_02792 272620.KPN_04340 408
272620.KPN_04340 272620.KPN_02792 408
272620.KPN_02792 272620.KPN_04478 779
272620.KPN_04478 272620.KPN_02792 779
272620.KPN_02792 272620.KPN_04482 527
272620.KPN_04482 272620.KPN_02792 527
272620.KPN_02792 272620.KPN_04580 252
272620.KPN_04580 272620.KPN_02792 252
272620.KPN_02792 272620.KPN_04670 772
272620.KPN_04670 272620.KPN_02792 772
272620.KPN_02792 272620.KPN_04716 199
272620.KPN_04716 272620.KPN_02792 199
272620.KPN_02794 272620.KPN_03644 207
272620.KPN_03644 272620.KPN_02794 207
272620.KPN_02795 272620.KPN_02804 193
272620.KPN_02804 272620.KPN_02795 193
272620.KPN_02795 272620.KPN_02936 193
272620.KPN_02936 272620.KPN_02795 193
272620.KPN_02795 272620.KPN_03700 182
272620.KPN_03700 272620.KPN_02795 182
272620.KPN_02795 272620.KPN_04492 193
272620.KPN_04492 272620.KPN_02795 193
272620.KPN_02797 272620.KPN_02825 554
272620.KPN_02825 272620.KPN_02797 554
272620.KPN_02797 272620.KPN_02873 400
272620.KPN_02873 272620.KPN_02797 400
